temperatura;pressao;altitude;umidade;co2;tempo_registro;regiao;;
31,02;92440,14;822,47;58;0;03/12/2024 10:35;Centro;;
31;92441,09;822,39;58;0,11;03/12/2024 10:35;Centro;;
30,99;92439,33;822,55;58;0,23;03/12/2024 10:35;Centro;;
30,96;92441,7;822,33;59;0;03/12/2024 10:35;Centro;;
30,94;92440,42;822,45;59;0;03/12/2024 10:35;Centro;;
30,92;92440,25;822,46;59;0;03/12/2024 10:35;Centro;;
30,9;92439,44;822,61;59;0;03/12/2024 10:35;Centro;;
30,88;92442,24;822,29;59;0;03/12/2024 10:35;Centro;;
30,86;92443,64;822,16;59;0,03;03/12/2024 10:35;Centro;;
30,84;92443,45;822,18;59;0;03/12/2024 10:35;Centro;;
30,82;92441,06;822,39;59;0,06;03/12/2024 10:35;Centro;;
30,8;92439,48;822,53;59;0;03/12/2024 10:35;Centro;;
30,78;92442,19;822,23;59;0;03/12/2024 10:34;Centro;;
30,76;92441,23;822,38;59;0,04;03/12/2024 10:34;Centro;;
30,74;92441,17;822,38;59;0;03/12/2024 10:34;Centro;;
30,71;92440,54;822,44;59;1,05;03/12/2024 10:34;Centro;;
30,7;92442,56;822,26;59;NULL;03/12/2024 10:34;Centro;;
30,68;92442,73;822,24;60;0;03/12/2024 10:34;Centro;;
30,66;92445,9;821,96;60;0;03/12/2024 10:34;Centro;;
30,63;92445,4;822;60;0;03/12/2024 10:34;Centro;;
30,62;92448,02;821,77;60;1,1;03/12/2024 10:34;Centro;;
30,59;92445,98;821,95;60;0;03/12/2024 10:34;Centro;;
30,56;92444,43;822,09;60;0;03/12/2024 10:34;Centro;;
30,54;92447,7;821,8;60;0,05;03/12/2024 10:34;Centro;;
30,52;92446,58;821,9;60;0,05;03/12/2024 10:33;Centro;;
30,5;92445,88;821,96;60;0;03/12/2024 10:33;Centro;;
30,48;92447,3;821,83;60;0;03/12/2024 10:33;Centro;;
30,46;92447,53;821,81;60;0;03/12/2024 10:33;Centro;;
30,43;92444,91;822,05;60;0;03/12/2024 10:33;Centro;;
30,4;92445,05;822,03;61;0;03/12/2024 10:33;Centro;;
30,38;92447,4;821,82;61;0;03/12/2024 10:33;Centro;;
30,36;92443,66;822,16;61;0;03/12/2024 10:33;Centro;;
30,33;92443,09;822,21;61;0;03/12/2024 10:33;Centro;;
30,31;92445,3;822,01;61;0,04;03/12/2024 10:33;Centro;;
30,29;92447,97;821,77;61;0,2;03/12/2024 10:33;Centro;;
30,26;92446,92;821,87;61;0;03/12/2024 10:33;Centro;;
30,24;92445,73;821,97;61;0,03;03/12/2024 10:32;Centro;;
30,21;92445,52;821,99;61;0;03/12/2024 10:32;Centro;;
30,18;92445,86;821,96;61;0,03;03/12/2024 10:32;Centro;;
30,15;92444,23;822,11;61;0,13;03/12/2024 10:32;Centro;;
30,13;92443,73;822,15;62;0;03/12/2024 10:32;Centro;;
30,1;92445,23;822,02;62;0;03/12/2024 10:32;Centro;;
30,08;92442,65;822,25;62;0,03;03/12/2024 10:32;Centro;;
30,05;92446,91;821,87;62;0,03;03/12/2024 10:32;Centro;;
30,03;92448,06;821,76;62;0;03/12/2024 10:32;Centro;;
30;92446,16;821,93;62;0;03/12/2024 10:32;Centro;;
29,98;92445,53;821,99;62;0;03/12/2024 10:32;Centro;;
29,94;92445,86;821,96;62;0;03/12/2024 10:32;Centro;;
29,91;92444,19;822,11;62;0;03/12/2024 10:31;Centro;;
29,88;92447,1;821,85;62;0;03/12/2024 10:31;Centro;;
29,86;92443,93;822,13;63;0,05;03/12/2024 10:31;Centro;;
29,83;92444,83;822,05;63;0;03/12/2024 10:31;Centro;;
29,8;92444,74;822,06;63;0;03/12/2024 10:31;Centro;;
29,77;92442,11;822,3;63;0,05;03/12/2024 10:31;Centro;;
29,74;92443,27;822,19;63;0;03/12/2024 10:31;Centro;;
29,71;92443,41;822,18;63;0,03;03/12/2024 10:31;Centro;;
29,68;92442,97;822,22;63;0;03/12/2024 10:31;Centro;;
29,65;92442,05;822,3;63;0;03/12/2024 10:31;Centro;;
29,62;92441,4;822,36;63;0;03/12/2024 10:31;Centro;;
29,59;92441,95;822,31;64;0;03/12/2024 10:31;Centro;;
29,56;92440,81;822,41;64;0,03;03/12/2024 10:30;Centro;;
29,53;92440,66;822,43;64;0,03;03/12/2024 10:30;Centro;;
29,5;92439,94;822,49;64;0;03/12/2024 10:30;Centro;;
29,46;92439,16;822,56;64;0;03/12/2024 10:30;Centro;;
29,43;92441,64;822,34;64;0,03;03/12/2024 10:30;Centro;;
29,4;92439,56;822,53;64;0,57;03/12/2024 10:30;Centro;;
29,37;92439,41;822,54;64;0;03/12/2024 10:30;Centro;;
29,34;92437,86;822,68;65;0;03/12/2024 10:30;Centro;;
29,31;92438,41;822,56;65;0;03/12/2024 10:30;Centro;;
29,27;92438,66;822,61;65;0;03/12/2024 10:30;Centro;;
29,24;92442,42;822,27;65;0;03/12/2024 10:30;Centro;;
29,2;92442,11;822,3;65;0;03/12/2024 10:30;Centro;;
29,16;92442,53;822,26;65;0;03/12/2024 10:29;Centro;;
29,11;92432,02;823,2;65;0;03/12/2024 10:29;Centro;;
29,09;92432,61;823,15;65;0;03/12/2024 10:29;Centro;;
29,05;92432,11;823,19;65;0;03/12/2024 10:29;Centro;;
29,02;92431,75;823,23;65;0;03/12/2024 10:29;Centro;;
28,98;92433,31;823,09;66;0;03/12/2024 10:29;Centro;;
28,95;92430,91;823,3;66;0;03/12/2024 10:29;Centro;;
28,91;92431,64;823,24;66;0,04;03/12/2024 10:29;Centro;;
28,88;92431,21;823,27;66;0,06;03/12/2024 10:29;Centro;;
28,85;92431,13;823,28;66;0;03/12/2024 10:29;Centro;;
28,81;92429,27;823,45;67;0;03/12/2024 10:29;Centro;;
28,77;92432,6;823,15;67;0;03/12/2024 10:29;Centro;;
28,73;92433,5;823,07;67;0;03/12/2024 10:28;Centro;;
28,69;92431,55;823,24;67;0;03/12/2024 10:28;Centro;;
28,65;92433,84;823,04;67;0;03/12/2024 10:28;Centro;;
28,61;92431,44;823,25;67;0;03/12/2024 10:28;Centro;;
28,58;92433,51;822,95;67;0;03/12/2024 10:28;Centro;;
28,53;92434,55;822,97;67;0;03/12/2024 10:28;Centro;;
28,5;92430,09;823,37;67;7,15;03/12/2024 10:28;Centro;;
31,7;92619,77;806,4;44;9,02;02/12/2024 21:58;Centro;;
33,98;92749,28;794,82;51;233,04;28/11/2024 18:36;ABC;;
33,97;92751,96;794,55;51;238,48;28/11/2024 18:36;ABC;;
33,97;92750,94;794,67;51;230,89;28/11/2024 18:36;ABC;;
33,99;92753,3;794,46;51;237,38;28/11/2024 18:36;ABC;;
33,99;92749,44;794,81;51;241,78;28/11/2024 18:35;ABC;;
34;92747,53;794,98;50;234,12;28/11/2024 18:35;ABC;;
34;92750,14;794,75;50;242,89;28/11/2024 18:35;ABC;;
33,99;92750,39;794,72;50;240,68;28/11/2024 18:35;ABC;;
33,99;92754,05;794,4;50;241,78;28/11/2024 18:35;ABC;;
33,98;92751,16;794,65;51;233,04;28/11/2024 18:35;ABC;;
33,98;92753,61;794,44;51;234,12;28/11/2024 18:34;ABC;;
34;92753,83;794,42;51;240,68;28/11/2024 18:34;ABC;;
33,99;92753,2;794,47;51;236,29;28/11/2024 18:34;ABC;;
34;92753,83;794,42;51;236,29;28/11/2024 18:34;ABC;;
34;92752,28;794,55;51;235,21;28/11/2024 18:34;ABC;;
33,99;92751,53;794,62;51;227,7;28/11/2024 18:34;ABC;;
34,02;92751,84;794,59;50;239,58;28/11/2024 18:33;ABC;;
34,01;92754;794,4;51;231,97;28/11/2024 18:33;ABC;;
34;92752,27;794,56;51;236,29;28/11/2024 18:33;ABC;;
34,01;92748,66;794,88;51;239,58;28/11/2024 18:33;ABC;;
34,03;92752,73;794,51;51;245,12;28/11/2024 18:33;ABC;;
34,02;92751,84;794,59;51;238,48;28/11/2024 18:33;ABC;;
34,02;92753,67;794,43;51;239,58;28/11/2024 18:32;ABC;;
34,03;92754,21;794,38;50;249,63;28/11/2024 18:32;ABC;;
34,03;92757,06;794,13;50;245,12;28/11/2024 18:32;ABC;;
34,03;92753,64;794,43;50;249,63;28/11/2024 18:32;ABC;;
34,03;92750,1;794,75;50;250,76;28/11/2024 18:32;ABC;;
34,03;92751,93;794,59;50;249,63;28/11/2024 18:32;ABC;;
34,03;92753,13;794,48;50;245,12;28/11/2024 18:31;ABC;;
34,03;92753,13;794,48;50;242,89;28/11/2024 18:31;ABC;;
34,04;92751,73;794,6;50;248,49;28/11/2024 18:31;ABC;;
34,02;92751,66;794,61;50;240,68;28/11/2024 18:31;ABC;;
34,03;92752,63;794,52;50;246,24;28/11/2024 18:31;ABC;;
34,02;92751,11;794,66;51;240,68;28/11/2024 18:31;ABC;;
34,01;92753,66;794,43;51;242,89;28/11/2024 18:30;ABC;;
34,03;92750,16;794,74;51;247,37;28/11/2024 18:30;ABC;;
34,02;92750,3;794,73;51;241,78;28/11/2024 18:30;ABC;;
34,03;92753,87;794,41;51;246,24;28/11/2024 18:30;ABC;;
34,03;92748,39;794,9;51;244;28/11/2024 18:30;ABC;;
34,02;92749,95;794,76;51;241,78;28/11/2024 18:30;ABC;;
34,04;92750,77;794,69;51;246,24;28/11/2024 18:29;ABC;;
34,04;92746,83;795,04;50;245,12;28/11/2024 18:29;ABC;;
34,03;92748,8;794,87;51;250,76;28/11/2024 18:29;ABC;;
34,04;92749,91;794,77;51;242,89;28/11/2024 18:29;ABC;;
34,03;92747,09;795,02;50;246,24;28/11/2024 18:29;ABC;;
34,03;92745,25;795,18;51;242,89;28/11/2024 18:28;ABC;;
34,04;92747,93;794,94;51;240,68;28/11/2024 18:28;ABC;;
34,03;92746,73;795,05;51;240,68;28/11/2024 18:28;ABC;;
34,04;92742,89;795,39;51;248,49;28/11/2024 18:28;ABC;;
34,04;92744,51;795,25;51;244;28/11/2024 18:28;ABC;;
34,04;92743,35;795,35;50;244;28/11/2024 18:28;ABC;;
34,05;92744,02;795,29;50;249,63;28/11/2024 18:27;ABC;;
34,04;92746,5;795,07;50;246,24;28/11/2024 18:27;ABC;;
34,03;92744,8;795,22;51;242,89;28/11/2024 18:27;ABC;;
34,04;92746,31;795,09;51;240,68;28/11/2024 18:27;ABC;;
34,04;92744,45;795,25;51;247,37;28/11/2024 18:27;ABC;;
34,04;92745,06;795,2;51;245,12;28/11/2024 18:27;ABC;;
34,05;92746,53;795,07;51;246,24;28/11/2024 18:26;ABC;;
34,06;92751,72;794,6;51;240,68;28/11/2024 18:26;ABC;;
34,07;92749,44;794,81;51;248,49;28/11/2024 18:26;ABC;;
34,06;92751,2;794,65;51;249,63;28/11/2024 18:26;ABC;;
34,08;92752,27;794,56;50;241,78;28/11/2024 18:26;ABC;;
34,07;92751,93;794,59;50;250,76;28/11/2024 18:26;ABC;;
34,07;92755,37;794,28;50;250,76;28/11/2024 18:25;ABC;;
34,08;92755,11;794,3;50;248,49;28/11/2024 18:25;ABC;;
34,06;92756,69;794,16;51;251,9;28/11/2024 18:25;ABC;;
34,07;92755,81;794,24;51;254,19;28/11/2024 18:25;ABC;;
34,09;92756,49;794,18;50;249,63;28/11/2024 18:25;ABC;;
34,1;92760,56;793,81;50;257,65;28/11/2024 18:25;ABC;;
34,09;92760,59;793,81;50;253,04;28/11/2024 18:24;ABC;;
34,08;92761,56;793,73;50;254,19;28/11/2024 18:24;ABC;;
34,08;92757,67;794,07;50;253,04;28/11/2024 18:24;ABC;;
34,08;92758,02;794,04;51;254,19;28/11/2024 18:24;ABC;;
34,08;92759,56;793,9;50;257,65;28/11/2024 18:24;ABC;;
34,09;92762,02;793,68;50;258,82;28/11/2024 18:24;ABC;;
34,08;92757,96;794,05;50;255,34;28/11/2024 18:23;ABC;;
34,07;92756,11;794,21;50;251,9;28/11/2024 18:23;ABC;;
34,06;92755,31;794,28;51;255,34;28/11/2024 18:23;ABC;;
34,07;92756,22;794,2;51;251,9;28/11/2024 18:23;ABC;;
34,1;92759,16;793,94;50;258,82;28/11/2024 18:23;ABC;;
34,1;92754,46;794,36;50;255,34;28/11/2024 18:23;ABC;;
34,09;92755,38;794,28;50;255,34;28/11/2024 18:22;ABC;;
34,09;92754,34;794,37;50;273,07;28/11/2024 18:22;ABC;;
34,09;92753,15;794,48;50;254,19;28/11/2024 18:22;ABC;;
34,08;92751,13;794,66;50;249,63;28/11/2024 18:22;ABC;;
34,11;92751,27;794,65;50;256,5;28/11/2024 18:22;ABC;;
34,1;92753,44;794,45;50;257,65;28/11/2024 18:22;ABC;;
34,1;92749,91;794,77;50;261,15;28/11/2024 18:21;ABC;;
34,1;92750,34;794,73;51;253,04;28/11/2024 18:21;ABC;;
34,09;92749,52;794,8;50;257,65;28/11/2024 18:21;ABC;;
34,1;92746,14;795,1;50;254,19;28/11/2024 18:21;ABC;;
34,08;92745,65;795,15;50;250,76;28/11/2024 18:21;ABC;;
34,1;92746,24;795,09;50;254,19;28/11/2024 18:21;ABC;;
34,1;92745,33;795,18;50;254,19;28/11/2024 18:20;ABC;;
34,09;92746,55;795,07;50;258,82;28/11/2024 18:20;ABC;;
34,1;92748,58;794,89;51;254,19;28/11/2024 18:20;ABC;;
34,09;92747,67;794,97;51;251,9;28/11/2024 18:20;ABC;;
34,11;92749,42;794,81;50;256,5;28/11/2024 18:20;ABC;;
34,11;92746,64;795,06;50;256,5;28/11/2024 18:20;ABC;;
34,11;92749,77;794,78;50;250,76;28/11/2024 18:19;ABC;;
34,11;92751,41;794,63;50;261,15;28/11/2024 18:19;ABC;;
34,12;92748,91;794,86;50;258,82;28/11/2024 18:19;ABC;;
34,11;92752,48;794,54;50;256,5;28/11/2024 18:19;ABC;;
34,11;92748,72;794,87;50;253,04;28/11/2024 18:19;ABC;;
34,12;92749,34;794,82;50;251,9;28/11/2024 18:19;ABC;;
34,12;92746,91;795,03;50;255,34;28/11/2024 18:18;ABC;;
34,11;92751,93;794,59;51;250,76;28/11/2024 18:18;ABC;;
34,11;92749,08;794,84;51;253,04;28/11/2024 18:18;ABC;;
34,12;92751,05;794,66;51;256,5;28/11/2024 18:18;ABC;;
34,13;92752,34;794,51;50;259,98;28/11/2024 18:18;ABC;;
34,13;92751,45;794,63;50;254,19;28/11/2024 18:18;ABC;;
34,12;92749,98;794,76;51;250,76;28/11/2024 18:17;ABC;;
34,13;92750,77;794,69;50;259,98;28/11/2024 18:17;ABC;;
34,13;92753,11;794,48;50;254,19;28/11/2024 18:17;ABC;;
34,13;92750,88;794,68;50;257,65;28/11/2024 18:17;ABC;;
34,14;92748,91;794,86;50;256,5;28/11/2024 18:17;ABC;;
34,13;92748,06;794,93;50;255,34;28/11/2024 18:17;ABC;;
34,14;92750,06;794,75;50;253,04;28/11/2024 18:16;ABC;;
34,13;92749,73;794,78;50;269,45;28/11/2024 18:16;ABC;;
34,14;92749,49;794,8;50;258,82;28/11/2024 18:16;ABC;;
34,13;92748,31;794,91;50;259,98;28/11/2024 18:16;ABC;;
34,14;92745,78;795,14;50;258,82;28/11/2024 18:16;ABC;;
34,13;92743,34;795,41;50;259,98;28/11/2024 18:16;ABC;;
34,14;92743,05;795,38;50;262,33;28/11/2024 18:15;ABC;;
34,14;92737,61;795,87;50;263,51;28/11/2024 18:15;ABC;;
34,15;92738,48;795,79;50;264,69;28/11/2024 18:15;ABC;;
34,14;92734,59;796,13;50;259,98;28/11/2024 18:15;ABC;;
34,15;92732,22;796,35;50;259,98;28/11/2024 18:15;ABC;;
34,14;92730,93;796,46;50;262,33;28/11/2024 18:15;ABC;;
34,14;92730,31;796,52;50;258,82;28/11/2024 18:14;ABC;;
34,13;92728,38;796,69;50;256,5;28/11/2024 18:14;ABC;;
34,13;92726,91;796,82;50;261,15;28/11/2024 18:14;ABC;;
34,13;92723,66;797,11;50;257,65;28/11/2024 18:14;ABC;;
34,15;92722,03;797,26;50;273,07;28/11/2024 18:14;ABC;;
34,16;92720,63;797,38;50;264,69;28/11/2024 18:14;ABC;;
34,15;92717,84;797,63;50;263,51;28/11/2024 18:13;ABC;;
34,15;92720,02;797,44;50;259,98;28/11/2024 18:13;ABC;;
34,15;92716,25;797,77;50;259,98;28/11/2024 18:13;ABC;;
34,15;92716,81;797,72;50;264,69;28/11/2024 18:13;ABC;;
34,15;92715,78;797,82;50;270,65;28/11/2024 18:13;ABC;;
34,15;92715,36;797,85;50;261,15;28/11/2024 18:13;ABC;;
34,16;92717,75;797,64;50;270,65;28/11/2024 18:12;ABC;;
34,16;92716,25;797,77;50;261,15;28/11/2024 18:12;ABC;;
34,17;92719,86;797,45;50;263,51;28/11/2024 18:12;ABC;;
34,16;92715,31;797,86;50;262,33;28/11/2024 18:12;ABC;;
34,16;92716;797,8;50;258,82;28/11/2024 18:12;ABC;;
34,15;92714,52;797,93;50;261,15;28/11/2024 18:12;ABC;;
34,15;92717,32;797,68;50;261,15;28/11/2024 18:11;ABC;;
34,16;92714,16;797,96;50;263,51;28/11/2024 18:11;ABC;;
34,16;92719,01;797,53;50;259,98;28/11/2024 18:11;ABC;;
34,16;92720,2;797,42;50;258,82;28/11/2024 18:11;ABC;;
34,16;92718,05;797,61;50;279,18;28/11/2024 18:11;ABC;;
34,17;92716,5;797,75;50;259,98;28/11/2024 18:11;ABC;;
34,16;92718,14;797,61;50;273,07;28/11/2024 18:10;ABC;;
34,16;92718,16;797,6;50;258,82;28/11/2024 18:10;ABC;;
34,16;92720,36;797,41;50;262,33;28/11/2024 18:10;ABC;;
34,17;92721,63;797,29;50;258,82;28/11/2024 18:10;ABC;;
34,15;92718,63;797,56;50;262,33;28/11/2024 18:10;ABC;;
34,16;92716,73;797,73;50;273,07;28/11/2024 18:10;ABC;;
34,17;92717,01;797,71;50;277,95;28/11/2024 18:09;ABC;;
34,16;92714,02;797,97;50;261,15;28/11/2024 18:09;ABC;;
34,16;92718,09;797,61;50;277,95;28/11/2024 18:09;ABC;;
34,15;92723,1;797,16;50;275,5;28/11/2024 18:09;ABC;;
34,15;92716,3;797,77;50;259,98;28/11/2024 18:09;ABC;;
34,16;92719,64;797,47;50;280,41;28/11/2024 18:09;ABC;;
34,15;92719,31;797,5;50;259,98;28/11/2024 18:08;ABC;;
34,15;92719,3;797,5;50;282,89;28/11/2024 18:08;ABC;;
34,14;92717,17;797,69;50;269,45;28/11/2024 18:08;ABC;;
34,15;92720,16;797,42;50;269,45;28/11/2024 18:08;ABC;;
34,14;92721,41;797,31;50;263,51;28/11/2024 18:08;ABC;;
34,13;92723,83;797,1;50;259,98;28/11/2024 18:08;ABC;;
34,14;92720,48;797,4;50;273,07;28/11/2024 18:07;ABC;;
34,14;92719,24;797,51;50;261,15;28/11/2024 18:07;ABC;;
34,13;92719,89;797,45;50;258,82;28/11/2024 18:07;ABC;;
34,13;92718,41;797,58;50;258,82;28/11/2024 18:07;ABC;;
34,13;92723,71;797,11;50;254,19;28/11/2024 18:07;ABC;;
34,12;92721,03;797,35;50;258,82;28/11/2024 18:07;ABC;;
34,13;92722,38;797,23;50;258,82;28/11/2024 18:06;ABC;;
34,14;92721,75;797,28;50;257,65;28/11/2024 18:06;ABC;;
34,13;92721,87;797,27;50;255,34;28/11/2024 18:06;ABC;;
34,14;92722,84;797,19;50;259,98;28/11/2024 18:06;ABC;;
34,14;92722,7;797,2;50;262,33;28/11/2024 18:06;ABC;;
34,15;92725,29;796,97;50;261,15;28/11/2024 18:06;ABC;;
34,14;92724,53;797,03;50;275,5;28/11/2024 18:05;ABC;;
34,15;92723,06;797,17;50;261,15;28/11/2024 18:05;ABC;;
34,15;92724,44;797,04;50;261,15;28/11/2024 18:05;ABC;;
34,15;92723,75;797,1;50;259,98;28/11/2024 18:05;ABC;;
34,15;92725,84;796,92;50;262,33;28/11/2024 18:05;ABC;;
34,15;92724,65;797,02;50;261,15;28/11/2024 18:05;ABC;;
34,15;92725,55;796,94;50;261,15;28/11/2024 18:04;ABC;;
34,15;92726,19;796,89;50;259,98;28/11/2024 18:04;ABC;;
34,15;92727,08;796,81;50;254,19;28/11/2024 18:04;ABC;;
34,14;92727,45;796,77;50;251,9;28/11/2024 18:04;ABC;;
34,15;92731,16;796,44;50;259,98;28/11/2024 18:04;ABC;;
34,16;92731,68;796,4;50;261,15;28/11/2024 18:04;ABC;;
34,16;92728,03;796,72;50;261,15;28/11/2024 18:03;ABC;;
34,16;92726,61;796,85;50;270,65;28/11/2024 18:03;ABC;;
34,16;92726,01;796,9;50;255,34;28/11/2024 18:03;ABC;;
34,16;92727,64;796,76;50;275,5;28/11/2024 18:03;ABC;;
34,16;92724,15;797,07;50;262,33;28/11/2024 18:03;ABC;;
34,16;92726,2;796,88;50;258,82;28/11/2024 18:03;ABC;;
34,16;92723,46;797,13;50;262,33;28/11/2024 18:02;ABC;;
34,16;92725;796,99;50;259,98;28/11/2024 18:02;ABC;;
34,16;92724,15;797,07;50;258,82;28/11/2024 18:02;ABC;;
34,15;92723,08;797,16;50;263,51;28/11/2024 18:02;ABC;;
34,16;92724,47;797,04;50;270,65;28/11/2024 18:02;ABC;;
34,16;92723,7;797,11;50;261,15;28/11/2024 18:02;ABC;;
34,17;92722,83;797,19;50;256,5;28/11/2024 18:01;ABC;;
34,16;92720,8;797,37;50;254,19;28/11/2024 18:01;ABC;;
34,17;92719,34;797,5;50;262,33;28/11/2024 18:01;ABC;;
34,17;92718,36;797,59;50;263,51;28/11/2024 18:01;ABC;;
34,16;92717,06;797,7;50;261,15;28/11/2024 18:01;ABC;;
34,16;92716,04;797,79;50;250,76;28/11/2024 18:01;ABC;;
34,16;92714,67;797,91;50;269,45;28/11/2024 18:00;ABC;;
34,16;92717,64;797,65;50;258,82;28/11/2024 18:00;ABC;;
34,18;92716,52;797,75;50;261,15;28/11/2024 18:00;ABC;;
34,18;92717,14;797,69;50;261,15;28/11/2024 18:00;ABC;;
34,19;92716,91;797,71;50;262,33;28/11/2024 18:00;ABC;;
34,19;92722,39;797,23;50;264,69;28/11/2024 18:00;ABC;;
34,18;92717,21;797,69;50;268,26;28/11/2024 17:59;ABC;;
34,18;92717,21;797,69;50;257,65;28/11/2024 17:59;ABC;;
34,18;92717,21;797,69;50;281,65;28/11/2024 17:59;ABC;;
34,19;92713,6;798,01;50;273,07;28/11/2024 17:59;ABC;;
34,19;92715,48;797,84;50;277,95;28/11/2024 17:59;ABC;;
34,19;92716,09;797,79;50;258,82;28/11/2024 17:59;ABC;;
34,19;92716,95;797,71;50;250,76;28/11/2024 17:58;ABC;;
34,19;92716,74;797,73;50;254,19;28/11/2024 17:58;ABC;;
34,18;92715,94;797,8;50;254,19;28/11/2024 17:58;ABC;;
34,19;92717,58;797,65;50;257,65;28/11/2024 17:58;ABC;;
34,2;92715,75;797,82;50;277,95;28/11/2024 17:58;ABC;;
34,2;92717,67;797,65;50;259,98;28/11/2024 17:58;ABC;;
34,21;92718,95;797,53;50;262,33;28/11/2024 17:57;ABC;;
34,21;92719,8;797,46;50;270,65;28/11/2024 17:57;ABC;;
34,21;92719,28;797,5;50;279,18;28/11/2024 17:57;ABC;;
34,21;92719,97;797,44;50;263,51;28/11/2024 17:57;ABC;;
34,21;92721,59;797,3;49;263,51;28/11/2024 17:57;ABC;;
34,21;92717,9;797,63;49;277,95;28/11/2024 17:57;ABC;;
34,22;92719,82;797,46;50;270,65;28/11/2024 17:56;ABC;;
34,21;92720,7;797,38;50;257,65;28/11/2024 17:56;ABC;;
34,22;92723,08;797,16;50;277,95;28/11/2024 17:56;ABC;;
34,21;92725,7;796,93;50;276,72;28/11/2024 17:56;ABC;;
34,21;92723,14;797,16;50;263,51;28/11/2024 17:56;ABC;;
34,21;92723,27;797,15;50;269,45;28/11/2024 17:56;ABC;;
34,21;92726,73;796,84;50;274,28;28/11/2024 17:55;ABC;;
34,22;92726,33;796,87;50;274,28;28/11/2024 17:55;ABC;;
34,22;92727,3;796,79;50;286,64;28/11/2024 17:55;ABC;;
34,22;92728,57;796,67;50;280,41;28/11/2024 17:55;ABC;;
34,22;92727,7;796,75;50;276,72;28/11/2024 17:55;ABC;;
34,22;92728,45;796,68;49;279,18;28/11/2024 17:55;ABC;;
34,22;92727,88;796,73;50;282,89;28/11/2024 17:54;ABC;;
34,22;92727,03;796,81;50;282,89;28/11/2024 17:54;ABC;;
34,21;92731,09;796,52;50;282,89;28/11/2024 17:54;ABC;;
34,22;92730,78;796,48;50;270,65;28/11/2024 17:54;ABC;;
34,23;92731,7;796,39;50;263,51;28/11/2024 17:54;ABC;;
34,21;92729,38;796,6;50;264,69;28/11/2024 17:54;ABC;;
34,22;92732;796,37;50;270,65;28/11/2024 17:53;ABC;;
34,23;92733,58;796,23;49;276,72;28/11/2024 17:53;ABC;;
34,22;92734,32;796,16;50;273,07;28/11/2024 17:53;ABC;;
34,22;92733,47;796,24;49;280,41;28/11/2024 17:53;ABC;;
34,23;92733,92;796,19;49;281,65;28/11/2024 17:53;ABC;;
34,22;92731,75;796,39;49;270,65;28/11/2024 17:53;ABC;;
34,22;92731,41;796,42;49;279,18;28/11/2024 17:52;ABC;;
34,22;92731,64;796,41;49;282,89;28/11/2024 17:52;ABC;;
34,22;92733,94;796,19;49;277,95;28/11/2024 17:52;ABC;;
34,22;92732,57;796,32;49;270,65;28/11/2024 17:52;ABC;;
34,22;92728,67;796,66;49;273,07;28/11/2024 17:52;ABC;;
34,22;92729,66;796,58;50;280,41;28/11/2024 17:52;ABC;;
34,22;92729,31;796,61;49;258,82;28/11/2024 17:51;ABC;;
34,21;92730,5;796,5;50;256,5;28/11/2024 17:51;ABC;;
34,21;92729,3;796,61;49;263,51;28/11/2024 17:51;ABC;;
34,22;92728,57;796,67;49;263,51;28/11/2024 17:51;ABC;;
34,22;92725,83;796,92;49;259,98;28/11/2024 17:51;ABC;;
34,22;92726,27;796,88;49;275,5;28/11/2024 17:51;ABC;;
34,22;92728,63;796,67;50;254,19;28/11/2024 17:50;ABC;;
34,23;92727,91;796,73;49;282,89;28/11/2024 17:50;ABC;;
34,23;92728,42;796,69;49;265,87;28/11/2024 17:50;ABC;;
34,23;92726,88;796,82;49;262,33;28/11/2024 17:50;ABC;;
34,23;92728,61;796,67;49;259,98;28/11/2024 17:50;ABC;;
34,22;92724,17;797,07;49;257,65;28/11/2024 17:50;ABC;;
34,23;92724,95;797;49;258,82;28/11/2024 17:49;ABC;;
34,23;92728,08;796,85;49;261,15;28/11/2024 17:49;ABC;;
34,24;92723,53;797,12;49;257,65;28/11/2024 17:49;ABC;;
34,23;92723,76;797,13;49;264,69;28/11/2024 17:49;ABC;;
34,24;92726,66;796,84;49;261,15;28/11/2024 17:49;ABC;;
34,23;92724,55;797,03;49;270,65;28/11/2024 17:49;ABC;;
34,24;92724,08;797,07;49;257,65;28/11/2024 17:48;ABC;;
34,25;92723,28;797,15;49;258,82;28/11/2024 17:48;ABC;;
34,25;92726,63;796,85;49;258,82;28/11/2024 17:48;ABC;;
34,24;92724,53;797,03;49;270,65;28/11/2024 17:48;ABC;;
34,25;92726,02;796,89;49;263,51;28/11/2024 17:48;ABC;;
34,25;92727,81;796,74;49;258,82;28/11/2024 17:47;ABC;;
34,25;92724,91;797;49;259,98;28/11/2024 17:47;ABC;;
34,26;92724,84;797,01;49;262,33;28/11/2024 17:47;ABC;;
34,26;92726,67;796,84;49;270,65;28/11/2024 17:47;ABC;;
34,27;92725,17;796,98;49;254,19;28/11/2024 17:47;ABC;;
34,27;92728,19;796,71;49;273,07;28/11/2024 17:47;ABC;;
34,27;92724,9;797;49;262,33;28/11/2024 17:46;ABC;;
34,27;92723,8;797,1;49;256,5;28/11/2024 17:46;ABC;;
34,27;92728,19;796,71;49;264,69;28/11/2024 17:46;ABC;;
34,26;92725,98;796,9;49;258,82;28/11/2024 17:46;ABC;;
